5323.177257686008,2568.3583601740133,4185.399971739993,4424.091076803723,2115.8852668964814,1440.3094970869383,2970.8504105595657,2872.3584357093164,2213.0601668958916,4138.307317591372,1139.887022328674,3091.083538375356,1830.0932412701595,1884.134583228436,2352.098003844124,2217.6451571188118,1178.1238417612587,1976.5953679850443,793.732030986977,852.3728091925814,903.3734723526543,946.9949847182769,1548.1951397611697,1824.39140371988,1458.6198842825793,1477.4715518019766,1060.8011397062307,935.210596036853,1522.2861669408608,1564.35891155434,725.0073315030036,918.7708986752082,1051.121684216926,499.3042375603384,721.7975373413141,837.4116517788715,739.2914941881047,555.3716765589853,535.0863569809827,298.8721405764153,351.2690702102125,710.4327012323907,602.8934301793685,587.9854136370918,419.19781430329726,268.1511752534931,366.3373869777397,246.89235682500828,345.0670034921379,165.31365820132257
11466.167852442817,4992.008781218675,2114.8823864269198,4559.935379434186,3604.64085903298,3538.876259031198,2524.4847329622944,3151.6086787138543,2145.8851272096354,4287.5536271544015,2085.616421680921,3618.817923401668,2936.2676179568443,1596.5556123153033,2497.958143550022,1501.4921508835478,3890.6018555966493,2018.758645034302,1369.3119642324937,1228.9033686484497,678.5150378730358,813.7073831470066,855.3291913948796,779.360921358074,787.7750800693459,937.7345593112715,881.3276004622412,687.1530838916153,857.7460182824314,1480.2061528341435,1225.0562062161957,875.5320615833198,538.369362822298,1352.3882239229695,620.1159563079365,560.1716405394576,650.3550818800948,565.2284931733491,286.87478404121276,642.5179380877001,336.78765163610564,362.65208441359187,647.2506653532247,332.77977286311796,309.73169651184986,324.4581281392187,431.74350698849423,259.6398213787785,182.89499653395382,233.96601558339108
9730.641587803519,5607.771688272746,5468.738694339642,4287.552784203893,4373.581225421713,2406.1894495103784,2972.0896800423902,2174.0277288778343,1834.9086015531752,2511.9752412887506,3824.5181339476626,2243.428180885022,3681.4594997170493,2438.861353108875,3202.043019072854,1350.8909198422923,1147.0154090226504,803.7986530366222,1274.7261573338576,645.8150676542647,1231.2318333723572,1571.5221533157983,833.5572468524657,711.1672777227195,1009.7234356026838,921.6217344538686,583.9611663667229,975.7146050617531,1449.9586202083328,993.6418619763431,1146.026078075311,1069.379218326343,1147.0252947185804,1221.4872956134993,464.70450239393136,400.5583722718543,214.0899868388388,640.9819081171609,494.2056219606488,446.4983937731527,658.1359845807663,593.7108840793633,618.7192723530727,267.2703021913498,208.5806501365698,261.77195535951273,180.34915479956473,48.46815273774252,191.87333004269504,200.9345299486962
11272.892326638901,5269.61572731022,2715.6577432599292,3285.14137795845,2184.247919533996,3644.249771074147,2309.5408483741962,3593.7280265593104,2487.535215761315,4217.04884814115,2167.1289578677674,3012.1796598752608,2263.7942185093525,1327.9754354011625,2195.0466455667893,1738.8472017362037,3222.4607316465163,2181.664502052268,1231.2162442957174,842.8944658621692,441.5753314072156,876.0789910956278,1476.8082093195446,1248.8961439889658,1301.597330855565,804.1318706821422,1053.9241058121565,679.641978886762,1443.0307347342803,1692.5364548213533,1218.7510599548152,882.5415071167113,665.553627351046,1335.2128322080794,661.6374492652254,347.01134174953756,357.91902146555014,542.9652358858059,471.04659594620443,630.728522055929,311.4434617554031,468.53918742917665,747.1937922835111,293.75088854566343,184.04042332478554,304.5625437807065,230.98923085434532,170.5476043503315,278.14575324314575,214.34884744711545
8900.94721936775,7203.678409009479,4478.977147754319,6177.659101752932,3398.7556351985127,3163.521730779956,1519.4470217675212,4147.0581342253445,2584.7791952430675,3934.910603427638,1695.7591940029224,3815.658165855097,1623.0379054126222,1555.790724848365,2186.0263605762925,2971.2676087356676,1572.7590897112268,2524.500754105758,1586.3485474692507,1026.5535516893042,909.5886283454585,848.7737920807216,1484.8117242374726,1914.3475460320983,1011.5336077626318,1291.0280721665872,1576.6693528527915,1291.922731908405,1390.6424227230384,1817.178829178616,1239.9838206904665,1312.6716479073214,861.4085157159764,1031.327177642162,478.05014126465227,431.1141403909788,366.88803963156954,530.7550306995174,643.087028222195,724.1636539948811,283.17956419385064,362.3552965760652,516.7979863738506,190.03092486849167,392.91998188764506,378.2362529957794,459.71007916224045,181.5159715357384,141.56270195323776,210.2981709978767
9211.367636774874,6889.027077599831,4272.45962120076,2621.520209897717,2947.2120758664896,6328.1006386722665,2481.2666583727855,3521.065968483128,3042.255046775556,3312.820820086248,2083.0213663680524,4675.087456581241,2187.3481013332926,2016.3354963519844,1875.8370383959534,1734.9869175751294,3000.622543508537,2404.483451339742,1142.6561961460038,1155.6487269030658,563.4361555570936,916.9624594896428,1079.5629805021508,1095.6297521917068,1343.033288568166,517.5235506475742,1312.4811085660094,1506.6777057177787,572.4435810061547,1351.520077371213,1116.5971875621158,770.888028285259,849.0937364383104,1416.4482586999252,820.9327813110901,520.2668954932924,238.85849548448633,668.6809113749271,493.9425133807753,750.9759197691353,232.60947625810044,579.4711699540416,547.8630636043165,275.348856839376,239.55285083185368,369.88241967655307,554.679843712787,203.16276637392414,262.9810311112002,279.1324621435002
9732.104381228206,6502.244992566892,4145.079981609065,5308.139795126514,4354.045205543684,4712.210833764009,1960.6523225779501,3758.4268535747747,1996.4622513580935,2660.113583623403,980.0261242293063,3898.503754736385,2003.4333776125925,1444.457317465792,1694.313539653317,3322.8021268501784,1035.896872946414,1914.5347709784355,1287.5510620501889,1212.0870012915173,1082.9027776859882,891.5625552706742,1056.25903581363,1674.908901341564,1076.7915441105179,633.7354014905349,1450.1943730170115,1386.741916346666,1411.2577171071268,1912.4288269881833,1262.091617818945,1247.9636843468882,977.132538085929,990.2400159919638,626.1783992667841,494.7101226533957,474.04321917008645,431.10731702019024,515.2627805721866,507.7141270538773,260.85831999202827,311.09506606390073,198.8614885480594,533.3280374740627,412.2662493702883,297.8833578705896,467.44522273252676,263.3559142170515,127.84475257683513,220.31686505056993
8635.933049721836,5413.416355418472,4842.805517230514,4811.671538249575,7112.326672027484,6366.591732951901,2573.6733109608444,4615.362802360579,2125.5458519724716,2388.2609252060756,2236.1763787147293,3524.8191364626045,1975.770797655678,1696.4750986982135,976.23215408025,3473.4894714750203,2804.0576742941807,1903.5872598850053,1417.6824665732113,685.4994561246328,1221.3367780791236,906.6542280189357,1167.479901520968,1360.1153003068694,1194.3057372684975,824.0154938118804,1137.9569583018053,1173.2861577323413,1382.8763561264989,1551.9668950576606,701.0819777596598,752.627206602873,977.8933404273848,1084.5306419136416,499.5099607844735,625.0176760644001,582.6238756295384,634.3693124385605,657.0942917374107,398.0972440796177,388.2089756736847,472.26293125476946,444.2544699207439,339.01333064401206,313.609396481097,265.7996363478667,197.87427684984584,279.566319179524,114.1864480449361,194.03698314214887
11048.51800880835,4540.15551961697,3846.9891894504317,2571.9052895122704,3322.667802729362,5539.836920755433,5183.069937546776,3620.4806120079015,2644.317623024358,3008.8691824548287,2831.331950930593,3536.142426292577,3079.8494439705114,2203.86684715882,1299.703931933883,2062.900451159579,3571.205985351406,1634.4100046366564,972.1333042840904,1276.735093402003,742.1257158559226,1147.2319405070252,656.4765901837781,890.5727034642136,1404.5688722656726,652.5064052740016,860.9934857565529,907.5302750129977,1152.7249898857442,464.4018728750331,1187.1194103086254,737.2465680059478,794.8999055652191,1309.0685082532914,961.0682726851528,510.66767776493356,675.1507707033597,629.129117758118,709.5644574011728,513.9291528643383,472.011591320087,589.6474001317125,738.0918951436458,732.3816025563764,349.70888717414215,358.53392641524346,106.59305725064036,225.20765683218275,263.32537532510605,177.78995169289183
8807.155477589191,3267.0689219199094,3993.7495731102827,1755.3141421665039,3399.8739812024505,3735.994842037256,6429.663785777576,4212.28805491754,2253.281280958971,4268.94247647513,2658.2150887530383,4148.2516543338215,3962.9648803256273,2382.274527455913,1568.2094202413175,2784.685428460085,2989.71204146281,1417.41057138151,1407.5462260176803,695.5115278663022,1061.0738233248403,1224.652289727362,879.2916247905755,1197.575693122426,1136.9174794928867,734.1405806324892,496.34965318533165,975.7191641164463,1072.072412387887,588.6395766032476,790.2595443706682,469.7457863530195,838.5579789231326,1312.4226422738147,1020.8900235849975,419.1032702999293,605.31157641474,607.6076307321676,602.8446153264326,611.810680826128,584.4497417260319,241.49274384295143,451.2006035890593,530.6457067221434,307.1077468181257,358.03881110277854,278.9586488933407,150.55246690755996,146.80859466654536,233.18588552852972
